
-0.08,-0.60,0.38

-0.11,-0.60,0.41

-0.08,-0.57,0.41

-0.11,-0.57,0.41

-0.08,-0.57,0.41

-0.11,-0.60,0.41

-0.11,-0.60,0.41

-0.05,-0.61,0.41

-0.14,-0.60,0.41

-0.08,-0.60,0.41

-0.14,-0.60,0.41

-0.14,-0.62,0.41

-0.14,-0.60,0.41

-0.08,-0.61,0.41

-0.11,-0.62,0.41

-0.11,-0.57,0.38

-0.14,-0.57,0.38

-0.11,-0.60,0.38

-0.17,-0.60,0.38

-0.11,-0.61,0.38

-0.11,-0.61,0.47

-0.08,-0.58,0.47

-0.05,-0.61,0.47

-0.11,-0.60,0.47

-0.11,-0.60,0.47

-0.11,-0.60,0.44

-0.08,-0.60,0.44

-0.11,-0.61,0.44

-0.11,-0.60,0.44

-0.17,-0.60,0.44

-0.05,-0.60,0.38

-0.08,-0.60,0.38

-0.08,-0.60,0.38

-0.14,-0.61,0.38

-0.11,-0.60,0.38

-0.08,-0.60,0.35

-0.14,-0.57,0.35

-0.14,-0.57,0.35

-0.08,-0.61,0.35

-0.08,-0.60,0.35

-0.05,-0.62,0.41

-0.17,-0.61,0.41

-0.11,-0.61,0.41

-0.14,-0.63,0.41

-0.08,-0.63,0.41

-0.11,-0.60,0.41

-0.17,-0.60,0.41

-0.11,-0.61,0.41

-0.11,-0.62,0.41

-0.17,-0.62,0.41

-0.11,-0.61,0.38

-0.05,-0.61,0.38

-0.14,-0.61,0.38

-0.08,-0.61,0.38

-0.11,-0.60,0.38

-0.02,-0.60,0.32

-0.11,-0.60,0.32

-0.11,-0.61,0.32

-0.11,-0.60,0.32

-0.14,-0.61,0.32

-0.11,-0.55,0.38

-0.08,-0.60,0.38

-0.05,-0.60,0.38

-0.05,-0.60,0.38

-0.11,-0.60,0.38

-0.14,-0.57,0.35

-0.17,-0.60,0.35

-0.11,-0.58,0.35

-0.05,-0.58,0.35

-0.05,-0.60,0.35

-0.08,-0.60,0.38

-0.08,-0.60,0.38

-0.08,-0.62,0.38

-0.17,-0.60,0.38

-0.05,-0.61,0.38

-0.14,-0.61,0.38

-0.14,-0.60,0.38

-0.05,-0.60,0.38

-0.14,-0.60,0.38

-0.17,-0.57,0.44

-0.05,-0.57,0.44

-0.14,-0.57,0.44

-0.05,-0.57,0.44

-0.08,-0.61,0.44

-0.14,-0.61,0.44

-0.14,-0.61,0.44

-0.11,-0.60,0.44

-0.08,-0.62,0.44

-0.08,-0.62,0.44

-0.14,-0.60,0.47

-0.08,-0.57,0.47

-0.14,-0.61,0.47

-0.14,-0.60,0.47

-0.11,-0.60,0.47

-0.05,-0.58,0.41

-0.14,-0.58,0.41

-0.08,-0.57,0.41

-0.11,-0.57,0.41

-0.05,-0.61,0.41

-0.17,-0.61,0.41

-0.08,-0.65,0.41

-0.11,-0.60,0.41

-0.11,-0.57,0.41

-0.17,-0.61,0.41

-0.05,-0.57,0.29

-0.11,-0.60,0.29

-0.14,-0.60,0.29

-0.05,-0.60,0.29

-0.05,-0.60,0.29

-0.11,-0.60,0.35

-0.11,-0.58,0.35

-0.20,-0.61,0.35

-0.11,-0.60,0.35

-0.14,-0.60,0.35

-0.11,-0.60,0.47

-0.11,-0.60,0.47

-0.14,-0.60,0.47

-0.11,-0.60,0.47

-0.14,-0.60,0.47

-0.05,-0.61,0.32

-0.14,-0.60,0.32

-0.11,-0.58,0.32

-0.11,-0.58,0.32

-0.20,-0.61,0.32

-0.11,-0.58,0.41

-0.11,-0.60,0.41

-0.08,-0.60,0.41

-0.11,-0.61,0.41

-0.11,-0.61,0.41

-0.08,-0.60,0.41

-0.05,-0.63,0.41

-0.11,-0.60,0.41

-0.05,-0.63,0.41

-0.08,-0.57,0.38

-0.08,-0.61,0.38

-0.08,-0.61,0.38

-0.11,-0.61,0.38

0.00,-0.60,0.38

-0.11,-0.61,0.38

-0.08,-0.57,0.38

-0.08,-0.57,0.38

-0.05,-0.61,0.38

-0.11,-0.57,0.38

-0.02,-0.57,0.38

-0.08,-0.58,0.38

-0.05,-0.60,0.38

-0.05,-0.60,0.38

-0.02,-0.62,0.38

-0.05,-0.57,0.32

-0.02,-0.57,0.32

-0.11,-0.62,0.32

-0.02,-0.62,0.32

-0.08,-0.60,0.32

0.00,-0.61,0.35

-0.05,-0.61,0.35

-0.05,-0.61,0.35

-0.05,-0.61,0.35

-0.08,-0.63,0.35

-0.02,-0.62,0.38

-0.05,-0.60,0.38

-0.02,-0.56,0.38

0.00,-0.58,0.38

-0.05,-0.61,0.38

0.00,-0.61,0.38

-0.02,-0.60,0.38

-0.05,-0.60,0.38

0.00,-0.61,0.38

0.00,-0.60,0.38

-0.11,-0.60,0.38

0.00,-0.60,0.38

-0.08,-0.62,0.38

-0.05,-0.62,0.38

-0.05,-0.61,0.38

0.00,-0.60,0.38

0.05,-0.60,0.38

0.02,-0.60,0.38

-0.11,-0.61,0.38

-0.02,-0.61,0.38

-0.02,-0.60,0.41

-0.02,-0.71,0.41

0.02,-0.60,0.41

0.05,-0.60,0.41

0.05,-0.60,0.35

0.02,-0.62,0.35

0.02,-0.61,0.35

0.02,-0.61,0.35

0.08,-0.60,0.35

0.11,-0.60,0.44

0.02,-0.60,0.44

0.08,-0.61,0.44

0.05,-0.60,0.44

0.05,-0.60,0.44

0.02,-0.61,0.41

0.11,-0.60,0.41

0.08,-0.58,0.41

0.08,-0.58,0.41

0.02,-0.61,0.41

0.02,-0.61,0.32

0.05,-0.62,0.32

0.08,-0.61,0.32

0.08,-0.60,0.32

0.11,-0.60,0.32

0.02,-0.60,0.41

0.08,-0.60,0.41

0.11,-0.60,0.41

0.14,-0.62,0.41

0.17,-0.57,0.41

0.05,-0.60,0.41

0.11,-0.60,0.41

0.11,-0.61,0.41

0.05,-0.60,0.41

0.00,-0.61,0.41

0.05,-0.57,0.32

0.11,-0.58,0.32

0.11,-0.61,0.32

0.02,-0.62,0.32

0.08,-0.62,0.32

0.02,-0.60,0.38

0.02,-0.60,0.38

0.02,-0.61,0.38

0.05,-0.62,0.38

0.02,-0.58,0.38

0.05,-0.62,0.41

0.02,-0.61,0.41

0.05,-0.58,0.41

-0.05,-0.58,0.41

0.02,-0.58,0.41

0.02,-0.60,0.38

0.05,-0.61,0.38

0.08,-0.62,0.38

0.05,-0.60,0.38

-0.02,-0.60,0.38

-0.11,-0.61,0.35

-0.08,-0.57,0.35

-0.20,-0.60,0.35

-0.17,-0.61,0.35

-0.14,-0.60,0.38

-0.17,-0.60,0.38

-0.14,-0.57,0.38

-0.17,-0.61,0.38

-0.08,-0.60,0.38

-0.08,-0.60,0.41

-0.17,-0.62,0.41

-0.08,-0.61,0.41

-0.14,-0.61,0.41

-0.08,-0.62,0.41

-0.14,-0.60,0.41

-0.08,-0.61,0.41

-0.11,-0.60,0.41

-0.11,-0.60,0.41

-0.14,-0.61,0.41

-0.17,-0.61,0.38

-0.08,-0.60,0.38

-0.11,-0.60,0.38

-0.14,-0.62,0.38

-0.14,-0.62,0.38

-0.17,-0.61,0.41

-0.11,-0.57,0.41

-0.17,-0.63,0.41

-0.14,-0.60,0.41

-0.17,-0.57,0.41

-0.11,-0.58,0.38

-0.17,-0.61,0.38

-0.05,-0.61,0.38

-0.14,-0.60,0.38

-0.14,-0.60,0.38

-0.11,-0.60,0.41

-0.08,-0.60,0.41

-0.20,-0.60,0.41

-0.14,-0.60,0.41

-0.14,-0.58,0.41

-0.08,-0.61,0.38

-0.11,-0.61,0.38

-0.11,-0.60,0.38

-0.08,-0.60,0.38

-0.11,-0.60,0.38

-0.08,-0.60,0.38

-0.14,-0.60,0.38

-0.14,-0.60,0.38

-0.14,-0.60,0.38

-0.20,-0.57,0.38

-0.11,-0.60,0.38

-0.17,-0.60,0.38

-0.08,-0.60,0.38

-0.11,-0.60,0.38

-0.14,-0.60,0.38

-0.11,-0.60,0.38

-0.08,-0.61,0.38

-0.11,-0.61,0.38

-0.11,-0.60,0.38

-0.14,-0.61,0.38

-0.11,-0.60,0.38

-0.11,-0.60,0.38

-0.14,-0.60,0.38

-0.08,-0.60,0.38

-0.14,-0.61,0.44

-0.11,-0.61,0.44

-0.14,-0.61,0.44

-0.14,-0.62,0.44

-0.14,-0.60,0.44

-0.11,-0.60,0.35

-0.11,-0.57,0.35

-0.08,-0.57,0.35

-0.14,-0.58,0.35

-0.14,-0.60,0.35

-0.05,-0.60,0.35

-0.14,-0.61,0.35

-0.11,-0.58,0.35

-0.11,-0.60,0.35

-0.14,-0.60,0.35

-0.17,-0.60,0.38

-0.17,-0.58,0.38

-0.05,-0.60,0.38

-0.05,-0.60,0.38

-0.14,-0.57,0.38

-0.17,-0.60,0.41

-0.11,-0.58,0.41

-0.08,-0.58,0.41

-0.17,-0.58,0.41

-0.17,-0.61,0.41

-0.11,-0.62,0.38

-0.14,-0.60,0.38

-0.14,-0.62,0.38

-0.17,-0.60,0.38

-0.08,-0.60,0.38

-0.08,-0.60,0.41

-0.11,-0.58,0.41

-0.17,-0.57,0.41

-0.11,-0.57,0.41

-0.08,-0.60,0.41

-0.05,-0.60,0.38

-0.05,-0.58,0.38

-0.11,-0.58,0.38

-0.14,-0.60,0.38

-0.11,-0.60,0.38

-0.14,-0.61,0.32

-0.08,-0.62,0.32

-0.11,-0.62,0.32

-0.08,-0.60,0.32

-0.14,-0.60,0.32

-0.02,-0.60,0.35

-0.14,-0.60,0.35

-0.11,-0.58,0.35

-0.14,-0.57,0.35

-0.11,-0.63,0.35

-0.11,-0.58,0.44

-0.11,-0.60,0.44

-0.11,-0.60,0.44

-0.17,-0.58,0.44

-0.05,-0.58,0.44

-0.11,-0.58,0.44

-0.17,-0.56,0.44

-0.08,-0.56,0.44

-0.17,-0.61,0.44

-0.08,-0.61,0.41

-0.17,-0.60,0.41

-0.11,-0.60,0.41

-0.17,-0.57,0.41

-0.05,-0.60,0.41

-0.05,-0.57,0.47

-0.14,-0.60,0.47

-0.14,-0.57,0.47

-0.11,-0.57,0.47

-0.05,-0.60,0.47

-0.11,-0.62,0.35

-0.08,-0.60,0.35

-0.17,-0.61,0.35

-0.08,-0.58,0.35

-0.05,-0.58,0.35

-0.17,-0.58,0.32

-0.08,-0.61,0.32

-0.11,-0.61,0.32

-0.14,-0.63,0.32

-0.14,-0.57,0.32

-0.08,-0.61,0.47

-0.05,-0.61,0.47

-0.14,-0.60,0.47

-0.08,-0.61,0.47

-0.17,-0.61,0.47

-0.08,-0.57,0.44

-0.17,-0.60,0.44

-0.05,-0.58,0.44

-0.02,-0.57,0.44

-0.11,-0.57,0.44

-0.11,-0.61,0.32

-0.11,-0.60,0.32

-0.26,-0.60,0.32

-0.05,-0.60,0.32

-0.14,-0.61,0.32

-0.14,-0.60,0.32

-0.11,-0.57,0.32

-0.17,-0.61,0.32

-0.11,-0.60,0.32

-0.14,-0.60,0.32

-0.11,-0.56,0.38

-0.17,-0.60,0.38

-0.14,-0.60,0.38

-0.14,-0.57,0.38

-0.11,-0.57,0.38

-0.11,-0.61,0.41

-0.17,-0.58,0.41

-0.14,-0.60,0.41

-0.17,-0.61,0.41

-0.14,-0.60,0.38

-0.11,-0.60,0.38

0.17,-0.62,0.38

0.67,-0.50,0.38

1.59,-0.47,0.38

2.86,-0.30,0.41

4.31,-0.15,0.41

7.74,-0.04,0.41

9.27,0.03,0.41

11.17,0.06,0.41

13.15,0.15,0.32

14.42,0.19,0.32

16.31,0.20,0.32

18.23,0.34,0.32

19.53,0.34,0.32

20.83,0.32,0.32

15.89,-0.15,0.32

14.39,-1.14,0.32

12.47,-1.20,0.32

5.46,-1.43,0.32

4.75,-1.54,0.41

2.21,-1.54,0.41

1.27,-1.52,0.41

0.82,-1.39,0.41

0.41,-0.96,0.41

0.08,-0.96,0.41

-0.11,-0.72,0.41

-0.14,-0.61,0.41

-0.08,-0.60,0.41

-0.11,-0.60,0.41

-0.08,-0.61,0.47

-0.08,-0.61,0.47

-0.05,-0.60,0.47

-0.05,-0.57,0.47

-0.05,-0.58,0.47

-0.08,-0.61,0.38

-0.11,-0.60,0.38

-0.08,-0.56,0.38

-0.11,-0.61,0.38

-0.08,-0.61,0.38

-0.05,-0.58,0.38

-0.14,-0.55,0.38

-0.11,-0.58,0.38

-0.17,-0.62,0.38

-0.08,-0.62,0.38

-0.14,-0.62,0.41

-0.14,-0.60,0.41

0.56,-0.50,0.41

1.00,-0.50,0.41

2.15,-0.51,0.41

3.60,-0.30,0.47

5.31,-0.17,0.47

7.03,-0.01,0.47

8.51,-0.01,0.47

10.57,0.08,0.38

12.64,0.21,0.38

13.94,0.18,0.38

15.75,0.19,0.38

17.67,0.30,0.38

19.14,0.36,0.38

20.50,0.32,0.38

14.45,-0.22,0.38

12.91,-1.06,0.38

10.93,-1.12,0.38

5.02,-1.99,0.41

3.69,-1.99,0.41

2.95,-1.40,0.41

1.44,-1.35,0.41

0.88,-1.35,0.41

0.59,-1.13,0.41

0.23,-0.73,0.41

-0.08,-0.73,0.41

-0.20,-0.61,0.41

-0.08,-0.61,0.41

-0.08,-0.61,0.35

-0.11,-0.60,0.35

-0.11,-0.60,0.35

-0.17,-0.60,0.35

-0.05,-0.61,0.35

-0.02,-0.61,0.44

-0.11,-0.61,0.44

-0.05,-0.57,0.44

-0.11,-0.56,0.44

-0.08,-0.62,0.44

-0.08,-0.62,0.35

-0.11,-0.60,0.35

-0.05,-0.57,0.35

-0.05,-0.57,0.35

-0.11,-0.55,0.35

-0.11,-0.60,0.41

-0.11,-0.60,0.41

-0.11,-0.58,0.41

0.29,-0.60,0.41

0.76,-0.52,0.41

1.74,-0.31,0.44

3.01,-0.31,0.44

4.40,-0.26,0.44

6.23,-0.06,0.44

7.68,-0.01,0.44

9.63,0.05,0.41

11.70,0.15,0.41

14.68,0.20,0.41

16.63,0.20,0.41

18.49,0.35,0.41

19.38,0.35,0.38

20.95,0.30,0.38

15.18,-0.02,0.38

13.47,-1.04,0.38

11.43,-1.17,0.32

6.94,-1.83,0.32

4.40,-1.59,0.32

2.33,-1.68,0.32

1.62,-1.30,0.32

0.97,-1.30,0.47

0.32,-1.14,0.47

-0.08,-0.92,0.47

-0.02,-0.57,0.47

-0.11,-0.57,0.47

-0.11,-0.61,0.47

-0.05,-0.60,0.47

-0.08,-0.61,0.47

-0.05,-0.61,0.47

-0.11,-0.57,0.47

-0.02,-0.58,0.44

-0.05,-0.57,0.44

-0.05,-0.61,0.44

-0.08,-0.60,0.44

-0.20,-0.61,0.44

-0.08,-0.61,0.38

-0.14,-0.60,0.38

-0.14,-0.60,0.38

-0.14,-0.60,0.38

-0.11,-0.60,0.38

-0.08,-0.58,0.35

-0.05,-0.58,0.35

-0.14,-0.63,0.35

-0.05,-0.60,0.35

0.35,-0.57,0.35

0.76,-0.47,0.41

1.47,-0.37,0.41

2.95,-0.11,0.41

6.11,-0.11,0.41

7.68,-0.05,0.41

9.51,-0.05,0.32

11.61,0.11,0.32

13.20,0.26,0.32

14.62,0.18,0.32

16.31,0.20,0.32

18.52,0.32,0.35

19.38,0.29,0.35

21.01,-1.17,0.35

14.92,-1.17,0.35

13.59,-1.13,0.35

12.35,-1.79,0.38

7.03,-1.79,0.38

3.36,-1.43,0.38

1.83,-1.22,0.38

1.12,-1.32,0.38

0.70,-1.32,0.35

0.29,-1.09,0.35

0.14,-0.70,0.35

0.00,-0.70,0.35

-0.11,-0.61,0.35

-0.11,-0.60,0.32

-0.08,-0.60,0.32

-0.08,-0.60,0.32

-0.08,-0.57,0.32

-0.17,-0.60,0.35

-0.05,-0.60,0.35

-0.14,-0.60,0.35

-0.14,-0.61,0.35

-0.08,-0.58,0.35

-0.11,-0.61,0.41

-0.11,-0.55,0.41

-0.08,-0.61,0.41

-0.08,-0.61,0.41

-0.11,-0.61,0.41

-0.05,-0.60,0.38

-0.17,-0.61,0.38

-0.17,-0.58,0.38

-0.11,-0.58,0.38

-0.14,-0.61,0.38

0.70,-0.50,0.38

1.30,-0.43,0.38

2.63,-0.33,0.38

3.98,-0.33,0.38

5.61,-0.16,0.38

7.15,-0.02,0.41

8.83,0.09,0.41

10.96,0.09,0.41

12.88,0.20,0.41

13.94,0.14,0.41

15.95,0.19,0.35

18.08,0.31,0.35

19.11,0.27,0.35

17.02,0.27,0.35

13.88,-1.11,0.35

12.29,-1.13,0.44

6.64,-1.13,0.44

5.08,-1.20,0.44

3.25,-1.64,0.44

2.09,-1.64,0.44

1.30,-1.43,0.35

0.73,-1.12,0.35

0.47,-1.12,0.35

0.11,-0.89,0.35

-0.11,-0.70,0.35

-0.11,-0.58,0.44

-0.08,-0.60,0.44

-0.11,-0.60,0.44

-0.08,-0.60,0.44

-0.11,-0.58,0.44

-0.08,-0.60,0.38

-0.14,-0.60,0.38

-0.08,-0.60,0.38

-0.05,-0.60,0.38

-0.08,-0.58,0.38

-0.11,-0.58,0.41

-0.08,-0.61,0.41

-0.11,-0.60,0.41

-0.05,-0.60,0.41

-0.05,-0.61,0.41

-0.05,-0.62,0.41

-0.05,-0.60,0.41

-0.05,-0.61,0.41

-0.11,-0.58,0.41

-0.02,-0.58,0.35

0.47,-0.45,0.35

1.06,-0.56,0.35

1.89,-0.37,0.35

3.28,-0.27,0.35

4.90,-0.15,0.41

6.91,-0.01,0.41

8.27,0.01,0.41

10.31,0.09,0.41

13.74,0.15,0.41

15.36,0.18,0.41

17.55,0.19,0.41

19.00,0.34,0.41

20.15,0.29,0.41

18.61,0.32,0.41

14.39,-0.60,0.41

13.00,-1.11,0.41

12.11,-1.02,0.41

6.47,-1.17,0.41

6.23,-1.68,0.41

3.69,-1.59,0.47

2.00,-1.59,0.47

1.15,-1.39,0.47

0.35,-1.19,0.47

0.02,-0.98,0.47

-0.14,-0.81,0.41

-0.08,-0.57,0.41

-0.05,-0.57,0.41

-0.11,-0.61,0.41

-0.08,-0.57,0.41

-0.11,-0.60,0.41

-0.14,-0.60,0.41

-0.14,-0.60,0.41

-0.11,-0.61,0.41

-0.05,-0.56,0.41

-0.05,-0.58,0.35

-0.17,-0.58,0.35

-0.05,-0.58,0.35

-0.14,-0.57,0.35

-0.11,-0.57,0.35

-0.11,-0.57,0.35

-0.11,-0.57,0.35

-0.11,-0.60,0.35

-0.17,-0.57,0.35

-0.05,-0.60,0.35

-0.08,-0.58,0.38

-0.11,-0.57,0.38

0.35,-0.55,0.38

1.00,-0.55,0.38

1.92,-0.33,0.38

4.72,-0.20,0.38

6.56,0.00,0.38

8.00,0.00,0.38

10.01,0.00,0.38

12.29,0.15,0.38

13.62,0.18,0.38

14.92,0.25,0.38

17.34,0.32,0.38

18.85,0.32,0.38

19.79,0.25,0.41

19.29,0.32,0.41

14.71,-1.02,0.41

13.17,-1.09,0.41

7.94,-1.58,0.41

4.19,-1.58,0.47

2.45,-1.60,0.47

1.74,-1.65,0.47

1.03,-1.45,0.47

0.56,-1.27,0.47

0.38,-0.87,0.38

0.08,-0.87,0.38

-0.08,-0.68,0.38

-0.17,-0.61,0.38

-0.08,-0.60,0.38

-0.11,-0.60,0.35

-0.05,-0.57,0.35

-0.14,-0.60,0.35

-0.08,-0.57,0.35

-0.14,-0.57,0.35

-0.14,-0.62,0.41

-0.14,-0.62,0.41

-0.14,-0.61,0.41

-0.08,-0.60,0.41

-0.11,-0.60,0.41

-0.11,-0.60,0.44

-0.14,-0.62,0.44

-0.17,-0.62,0.44

-0.08,-0.58,0.44

-0.11,-0.60,0.44

-0.14,-0.60,0.44

-0.11,-0.60,0.44

0.14,-0.57,0.44

0.70,-0.46,0.44

1.30,-0.55,0.44

2.36,-0.28,0.35

3.87,-0.28,0.35

5.43,-0.10,0.35

7.21,-0.01,0.35

8.68,0.00,0.35

11.02,0.13,0.41

12.79,0.18,0.41

13.94,0.25,0.41

15.72,0.25,0.41

19.00,0.35,0.38

20.33,0.37,0.38

15.98,0.31,0.38

14.12,-0.55,0.38

12.94,-1.11,0.38

11.49,-1.40,0.35

6.47,-1.40,0.35

4.01,-1.84,0.35

3.60,-1.39,0.35

1.62,-1.50,0.35

1.00,-1.30,0.47

0.56,-1.17,0.47

0.26,-0.98,0.47

0.00,-0.62,0.47

-0.08,-0.62,0.47

-0.14,-0.57,0.47

-0.05,-0.57,0.47

-0.05,-0.61,0.47

-0.17,-0.61,0.47

-0.14,-0.57,0.47

-0.05,-0.57,0.41

-0.14,-0.60,0.41

-0.17,-0.60,0.41

-0.08,-0.60,0.41

-0.11,-0.60,0.41

-0.05,-0.61,0.38

-0.11,-0.56,0.38

-0.17,-0.57,0.38

-0.08,-0.57,0.38

-0.08,-0.61,0.38

-0.08,-0.61,0.41

-0.14,-0.60,0.41

-0.17,-0.60,0.41

-0.14,-0.58,0.41

0.23,-0.57,0.41

0.65,-0.52,0.35

1.56,-0.40,0.35

2.83,-0.27,0.35

4.13,-0.09,0.35

5.91,-0.09,0.35

9.13,0.05,0.44

11.31,0.05,0.44

13.09,0.15,0.44

14.21,0.19,0.44

16.13,0.20,0.44

18.41,0.32,0.38

19.35,0.35,0.38

20.56,0.23,0.38

16.66,-0.07,0.38

13.77,-1.04,0.38

12.91,-1.04,0.38

10.52,-1.25,0.38

4.96,-1.25,0.38

4.37,-1.62,0.38

1.50,-1.42,0.38

0.94,-1.22,0.41

0.50,-1.22,0.41

0.26,-1.03,0.41

-0.02,-0.65,0.41

-0.05,-0.65,0.41

-0.11,-0.56,0.41

-0.11,-0.60,0.41

-0.14,-0.63,0.41

-0.08,-0.61,0.41

-0.14,-0.55,0.41

-0.11,-0.55,0.41

-0.11,-0.57,0.41

0.00,-0.62,0.41

-0.14,-0.60,0.41

-0.11,-0.60,0.41

-0.08,-0.57,0.41

-0.08,-0.60,0.41

-0.14,-0.57,0.41

-0.08,-0.60,0.41

-0.05,-0.60,0.38

-0.17,-0.62,0.38

-0.17,-0.60,0.38

-0.17,-0.60,0.38

-0.14,-0.61,0.38

-0.11,-0.65,0.38

0.17,-0.47,0.38

1.65,-0.37,0.38

2.86,-0.37,0.38

4.22,-0.24,0.38

6.29,-0.15,0.32

7.62,0.01,0.32

9.42,0.13,0.32

11.64,0.13,0.32

13.20,0.15,0.32

14.50,0.15,0.41

16.78,0.26,0.41

18.55,0.37,0.41

19.47,0.24,0.41

21.01,0.29,0.41

13.62,-1.11,0.41

12.44,-1.11,0.41

7.38,-1.09,0.41

4.34,-1.68,0.41

3.93,-1.68,0.41

2.39,-1.59,0.38

1.21,-1.34,0.38

0.88,-1.12,0.38

0.50,-1.12,0.38

0.17,-0.89,0.38

0.00,-0.74,0.41

-0.08,-0.62,0.41

-0.11,-0.60,0.41

-0.05,-0.60,0.41

-0.11,-0.61,0.41

-0.11,-0.61,0.35

-0.11,-0.58,0.35

-0.11,-0.58,0.35

-0.11,-0.57,0.35

-0.08,-0.57,0.41

-0.14,-0.60,0.41

-0.08,-0.60,0.41

-0.08,-0.60,0.41

-0.11,-0.70,0.41

-0.05,-0.57,0.47

-0.11,-0.57,0.47

-0.14,-0.60,0.47

-0.08,-0.60,0.47

-0.08,-0.60,0.47

-0.11,-0.62,0.38

